id,symbol,price_at_decision,drop_percent,recommendation,status,timestamp,company_name,pe_ratio,market_cap,sector,region,is_earnings_drop,earnings_date,ai_score,deep_research_verdict,deep_research_risk,deep_research_catalyst,deep_research_knife_catch,deep_research_score,git_version,entry_price_low,entry_price_high,stop_loss,take_profit_1,take_profit_2,pre_drop_price,upside_percent,downside_risk_percent,risk_reward_ratio,drop_type,conviction,entry_trigger,reassess_in_days,sell_price_low,sell_price_high,ceiling_exit,exit_trigger,deep_research_review_verdict,deep_research_action,deep_research_conviction,deep_research_entry_low,deep_research_entry_high,deep_research_stop_loss,deep_research_tp1,deep_research_tp2,deep_research_upside,deep_research_downside,deep_research_rr_ratio,deep_research_drop_type,deep_research_entry_trigger,deep_research_sell_price_low,deep_research_sell_price_high,deep_research_ceiling_exit,deep_research_exit_trigger,reassess_sell_action,reassess_thesis_status,reassess_sell_price_low,reassess_sell_price_high,reassess_ceiling_exit,reassess_updated_stop_loss,reassess_exit_trigger,reassess_timestamp,reassess_reasoning,data_depth,batch_winner,batch_id,gatekeeper_tier,reported_eps,consensus_eps,surprise_pct,earnings_fiscal_quarter,earnings_narrative_flag,decision_date,intent,return_1w,return_2w,return_4w,return_8w,max_roi_4w,max_roi_8w,max_drawdown_4w,recovered,days_to_recover,post_recover_5d,post_recover_10d,post_recover_20d,limit_filled,limit_cost_basis,return_filled_1w,return_filled_2w,return_filled_4w
67,VAL,92.01,-7.126274351468647,WATCH,Not Owned,2026-04-14 23:53:04,Valaris Limited,6.574725785129873,6369937529.28929,,America,0,,,,,,,,v0.8.2-24-gc8b03dd,90.5,91.5,88.5,97.5,99.0,99.07,6.0,3.8,1.6,MACRO_SELLOFF,MODERATE,"Price tests and successfully holds the SMA50 ($90.76) on declining volume for at least one daily close, with RSI dropping closer to oversold territory (<35).",3.0,97.5,99.0,103.02,Price approaches the 20-day SMA ($97.50) or the RIG merger exchange ratio implies a mathematical ceiling.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 40127, ""providers"": {""Finnhub"": 5, ""Market News (Benzinga)"": 5, ""Alpha Vantage"": 10, ""Benzinga/Massive"": 10}, ""time_range"": {""newest"": ""2026-04-14"", ""oldest"": ""2026-02-09""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 3919, ""news_length"": 4249, ""market_sentiment_length"": 2396, ""economics_length"": 5661, ""competitive_length"": 5321, ""seeking_alpha_length"": 72595, ""bull_length"": 5164, ""bear_length"": 4995, ""risk_length"": 6021}, ""metadata"": {""analyzed_at"": ""2026-04-14T17:55:19.466140"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-14,NEUTRAL,-0.018911024420536885,0.10824911662540071,,,0.137050350468232,0.137050350468232,-0.05575483911077096,True,10.0,-0.08983037709574535,,,,,,,
68,AGCO,115.195,-6.02463697177354,AVOID,Not Owned,2026-04-15 15:42:39,AGCO Corporation,11.820812510902913,8340557734.217451,,America,0,,,,,,,,v0.8.2-25-g809264d,118.0,121.5,112.0,129.28,,129.28,6.4,7.8,0.8,SECTOR_ROTATION,LOW,N/A — no position recommended.,10.0,127.88,130.0,136.0,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 27, ""total_length_chars"": 22673, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 7, ""Finnhub"": 4, ""Benzinga/Massive"": 3, ""Yahoo Finance"": 8}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-01-27""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 103, ""news_length"": 4447, ""market_sentiment_length"": 109, ""economics_length"": 4968, ""competitive_length"": 115, ""seeking_alpha_length"": 34278, ""bull_length"": 5380, ""bear_length"": 6049, ""risk_length"": 4894}, ""metadata"": {""analyzed_at"": ""2026-04-15T09:52:58.175784"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,0.02643342040687129,-0.006640910584870975,,,0.06436911854118295,0.06436911854118295,-0.019401891709946936,False,,,,,,,,,
69,BAP,330.09,-7.690371654688331,AVOID,Not Owned,2026-04-15 15:53:45,Credicorp Ltd.,13.521684096690548,26253079492.814983,,America,0,,,,,,,,v0.8.2-25-g809264d,310.0,315.0,284.0,341.21,347.08,357.59,3.37,13.96,0.2,MACRO_SELLOFF,LOW,N/A — no position recommended due to overriding political and competitive risks.,14.0,341.21,347.08,381.06,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 28, ""total_length_chars"": 23783, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 11, ""Yahoo Finance"": 8, ""Finnhub"": 1, ""Benzinga/Massive"": 3}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-01-20""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4926, ""news_length"": 5170, ""market_sentiment_length"": 2906, ""economics_length"": 5674, ""competitive_length"": 5775, ""seeking_alpha_length"": 44048, ""bull_length"": 5308, ""bear_length"": 5699, ""risk_length"": 5875}, ""metadata"": {""analyzed_at"": ""2026-04-15T09:56:24.636042"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,0.013269112123066891,-0.03644461341272449,,,0.0851586300918879,0.0851586300918879,-0.04716898720448393,True,0.0,0.05681067819242284,0.004960685559300277,,,,,,
70,CNH,10.67,-7.136640557006095,AVOID,Not Owned,2026-04-15 15:56:59,CNH Industrial N.V.,26.19047619047619,13237980364.892082,,America,0,,,,,,,,v0.8.2-25-g809264d,9.85,10.0,9.05,10.83,11.16,11.49,1.5,15.2,0.1,COMPANY_SPECIFIC,LOW,N/A — no position recommended.,5.0,10.83,11.16,11.52,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 29619, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 13, ""Finnhub"": 3, ""Benzinga/Massive"": 9}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-01-27""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4365, ""news_length"": 4929, ""market_sentiment_length"": 2830, ""economics_length"": 5339, ""competitive_length"": 5290, ""seeking_alpha_length"": 45511, ""bull_length"": 5958, ""bear_length"": 6182, ""risk_length"": 6813}, ""metadata"": {""analyzed_at"": ""2026-04-15T09:59:18.879048"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,-0.018744117429352516,-0.05529522739399674,,,0.07403936627431797,0.07403936627431797,-0.06841615928928764,False,,,,,,,,,
71,GIFLF,10.57,-18.06201550387597,AVOID,Not Owned,2026-04-15 15:59:25,Grifols Sa,15.22500027551201,6591358881.775191,,America,0,,,,,,,,v0.8.2-25-g809264d,7.34,8.5,7.34,11.5,,12.9,8.8,30.6,0.3,EARNINGS_MISS,HIGH,N/A — no position recommended. Structural thesis is broken.,10.0,11.5,12.9,13.95,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 9, ""total_length_chars"": 10599, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 4}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-04-01""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4435, ""news_length"": 4070, ""market_sentiment_length"": 3216, ""economics_length"": 5683, ""competitive_length"": 5662, ""seeking_alpha_length"": 63232, ""bull_length"": 6419, ""bear_length"": 5555, ""risk_length"": 6402}, ""metadata"": {""analyzed_at"": ""2026-04-15T10:02:31.420319"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,-2.8871880939850245e-08,-2.8871880939850245e-08,,,-2.8871880939850245e-08,-2.8871880939850245e-08,-2.8871880939850245e-08,False,,,,,,,,,
72,HESAY,193.8,-7.141659279844757,BUY_LIMIT,Owned,2026-04-15 16:02:59,Hermes International SA,39.83801673278928,220053855050.23062,,America,0,,,,,,,,v0.8.2-25-g809264d,180.3,183.24,178.0,208.7,220.07,208.7,7.7,8.2,0.9,EARNINGS_MISS,MODERATE,"Price reaches the $180.30 - $183.24 support cluster and RSI drops below 35, indicating mathematical oversold conditions.",5.0,195.99,220.07,243.76,"Price stalls at the $211-$220 resistance band on declining volume, or RSI crosses above 65.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 15, ""total_length_chars"": 16096, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 8, ""Finnhub"": 1, ""Benzinga/Massive"": 1}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-01-19""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4672, ""news_length"": 4704, ""market_sentiment_length"": 2638, ""economics_length"": 5169, ""competitive_length"": 5048, ""seeking_alpha_length"": 18263, ""bull_length"": 5800, ""bear_length"": 5853, ""risk_length"": 5388}, ""metadata"": {""analyzed_at"": ""2026-04-15T10:05:16.807950"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,ENTER_LIMIT,-0.0018060012990599786,-0.035448954201335196,,,0.07616097811451877,0.07616097811451877,-0.05175436391919026,False,,,,,False,,,,
73,IFS,47.07,-8.566433566433561,AVOID,Not Owned,2026-04-15 16:05:45,Intercorp Financial Services Inc.,9.711963025626213,5434123262.30198,,America,0,,,,,,,,v0.8.2-25-g809264d,42.73,45.88,40.0,48.68,51.48,51.48,3.42,15.02,0.2,COMPANY_SPECIFIC,LOW,N/A — no position recommended.,7.0,48.68,49.4,52.59,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 21, ""total_length_chars"": 15223, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 1, ""Alpha Vantage"": 8, ""Yahoo Finance"": 7}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2025-11-14""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4336, ""news_length"": 4977, ""market_sentiment_length"": 2984, ""economics_length"": 5412, ""competitive_length"": 5237, ""seeking_alpha_length"": 49190, ""bull_length"": 5410, ""bear_length"": 4984, ""risk_length"": 5762}, ""metadata"": {""analyzed_at"": ""2026-04-15T10:08:30.723020"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,-0.022307192314347322,-0.05566176411855847,,,0.09305291614487897,0.09305291614487897,-0.08306777464601425,False,,,,,,,,,
75,PINXF,0.7525,-7.259058417549921,AVOID,Not Owned,2026-04-15 16:11:16,Peoples Insurance Company Group China,4.884394717822772,48367320765.762726,,America,0,,,,,,,,v0.8.2-25-g809264d,0.72,0.74,0.68,0.78,0.81,0.8114,3.7,9.6,0.4,ANALYST_DOWNGRADE,HIGH,N/A — no position recommended.,7.0,0.76,0.81,0.83,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 9, ""total_length_chars"": 11160, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 4}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2025-06-15""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4620, ""news_length"": 4505, ""market_sentiment_length"": 2900, ""economics_length"": 5188, ""competitive_length"": 5361, ""seeking_alpha_length"": 4935, ""bull_length"": 5645, ""bear_length"": 6126, ""risk_length"": 5048}, ""metadata"": {""analyzed_at"": ""2026-04-15T10:13:43.048645"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,-0.0697674577022311,-0.12079735055714344,,,-3.1683531398337806e-09,-3.1683531398337806e-09,-0.13621265626824966,False,,,,,,,,,
76,CARR,58.01,-10.28456541911537,AVOID,Not Owned,2026-04-15 16:34:15,Carrier Global Corporation,33.971656125556336,48463487815.29524,,America,0,,,,,,,,v0.8.2-25-g809264d,52.09,53.0,49.5,60.47,62.0,64.66,4.2,14.7,0.3,COMPANY_SPECIFIC,HIGH,N/A — Avoid entry. Wait for genuine oversold conditions (RSI < 30) near the $52 support level before reconsidering.,15.0,60.47,62.0,70.9,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 27414, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 9, ""Alpha Vantage"": 12, ""Benzinga/Massive"": 4}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-01-22""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4641, ""news_length"": 5533, ""market_sentiment_length"": 2431, ""economics_length"": 6060, ""competitive_length"": 5782, ""seeking_alpha_length"": 55437, ""bull_length"": 5954, ""bear_length"": 5573, ""risk_length"": 6582}, ""metadata"": {""analyzed_at"": ""2026-04-15T10:36:25.692530"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,0.045509421235630204,0.06429928768258575,,,0.1901396468803197,0.1901396468803197,-0.005343893071204015,True,11.0,0.0007444253851555172,,,,,,,
77,SWK,67.495,-6.503670868541341,AVOID,Not Owned,2026-04-15 16:37:04,"Stanley Black & Decker, Inc.",25.512171152101605,10481057456.62585,,America,0,,,,,,,,v0.8.2-25-g809264d,66.3,67.5,64.0,71.0,74.36,72.18,5.2,5.2,1.0,COMPANY_SPECIFIC,LOW,N/A — no position recommended.,14.0,71.0,74.36,77.99,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 27714, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 6, ""Alpha Vantage"": 15, ""Benzinga/Massive"": 4}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-01-20""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4403, ""news_length"": 4482, ""market_sentiment_length"": 2772, ""economics_length"": 5667, ""competitive_length"": 5064, ""seeking_alpha_length"": 42492, ""bull_length"": 6003, ""bear_length"": 5797, ""risk_length"": 5506}, ""metadata"": {""analyzed_at"": ""2026-04-15T10:39:14.268315"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,0.12156451512322665,0.12437957462994936,,,0.2202385452307809,0.2202385452307809,-0.0257055761725985,True,2.0,0.07429216882287441,0.10078501276271362,,,,,,
78,TEX,58.93,-7.531774674407653,WATCH,Not Owned,2026-04-15 16:40:26,Terex Corporation,17.65111124423411,6700340771.603483,,America,0,,,,,,,,v0.8.2-25-g809264d,54.65,55.0,53.5,62.99,65.0,63.73,6.9,9.2,0.8,ANALYST_DOWNGRADE,LOW,Price tests and holds the $54.65 (SMA200) to $54.93 (Lower BB) support zone while RSI drops into oversold territory (< 30).,5.0,60.0,62.99,65.0,"If entered at $54.65 support, scale out as price approaches the $60.00 JPM price target resistance. Stop out immediately if it closes below $53.50.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 27, ""total_length_chars"": 22625, ""providers"": {""Market News (Benzinga)"": 5, ""Alpha Vantage"": 7, ""Finnhub"": 6, ""Yahoo Finance"": 6, ""Benzinga/Massive"": 3}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-01-26""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 3760, ""news_length"": 4491, ""market_sentiment_length"": 2933, ""economics_length"": 5558, ""competitive_length"": 5438, ""seeking_alpha_length"": 40489, ""bull_length"": 6163, ""bear_length"": 5957, ""risk_length"": 5677}, ""metadata"": {""analyzed_at"": ""2026-04-15T10:42:26.461214"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,NEUTRAL,0.03614460161702046,0.030035648446282936,,,0.11369416686607788,0.11369416686607788,-0.023926684918315424,True,6.0,-0.009711838831625243,0.00015918359042505541,,,,,,
79,SMTOY,59.93,-6.969885128841978,AVOID,Not Owned,2026-04-15 17:22:47,Sumitomo Electric Industries Ltd.,27.34781418271425,49454084011.31902,,America,0,,,,,,,,v0.8.2-25-g809264d,,,,,,,,,,UNKNOWN,LOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 12, ""total_length_chars"": 13796, ""providers"": {""Market News (Benzinga)"": 5, ""Benzinga/Massive"": 1, ""Yahoo Finance"": 6}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2025-07-17""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4719, ""news_length"": 4331, ""market_sentiment_length"": 2556, ""economics_length"": 5936, ""competitive_length"": 5344, ""seeking_alpha_length"": 6010, ""bull_length"": 5540, ""bear_length"": 5390, ""risk_length"": 5248}, ""metadata"": {""analyzed_at"": ""2026-04-15T11:25:02.379337"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,0.14316706384499364,0.04104787901966357,,,0.23343898162765414,0.23343898162765414,-0.0030035040881027817,True,2.0,-0.004362710781637291,-0.007323172615585386,,,,,,
80,OSK,140.87,-6.733315677966094,AVOID,Not Owned,2026-04-15 19:46:07,Oshkosh Corporation (Holding Company),14.057759859492258,8825389786.822763,,America,0,,,,,,,,v0.8.2-25-g809264d,137.07,139.22,125.25,146.53,150.33,151.03,4.0,11.1,0.4,COMPANY_SPECIFIC,HIGH,N/A — no position recommended.,7.0,146.53,150.33,157.88,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 27, ""total_length_chars"": 19069, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 6, ""Alpha Vantage"": 5, ""Yahoo Finance"": 10, ""Benzinga/Massive"": 1}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-01-29""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4280, ""news_length"": 4771, ""market_sentiment_length"": 3150, ""economics_length"": 5746, ""competitive_length"": 5283, ""seeking_alpha_length"": 70742, ""bull_length"": 5673, ""bear_length"": 5781, ""risk_length"": 5980}, ""metadata"": {""analyzed_at"": ""2026-04-15T13:48:29.500378"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,0.05345349539635388,0.04614179823374384,,,0.13466313862348706,0.13466313862348706,-0.06694113408528256,True,2.0,0.016636280483526243,0.050179200743632524,,,,,,
81,LYV,155.42,-6.531152273274003,AVOID,Not Owned,2026-04-15 20:08:56,"Live Nation Entertainment, Inc.",,36114671651.24284,,America,0,,,,,,,,v0.8.2-25-g809264d,144.39,151.52,135.39,162.0,166.28,166.28,4.2,12.9,0.3,COMPANY_SPECIFIC,HIGH,Wait for structural legal clarity and a true oversold reading (RSI < 30) near the SMA200 or lower Bollinger Band.,7.0,155.0,155.8,170.11,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 26356, ""providers"": {""Market News (Benzinga)"": 5, ""Finnhub"": 6, ""Alpha Vantage"": 15, ""Benzinga/Massive"": 4}, ""time_range"": {""newest"": ""2026-04-15"", ""oldest"": ""2026-02-04""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 3852, ""news_length"": 4276, ""market_sentiment_length"": 2539, ""economics_length"": 5637, ""competitive_length"": 4947, ""seeking_alpha_length"": 10428, ""bull_length"": 5682, ""bear_length"": 5408, ""risk_length"": 5928}, ""metadata"": {""analyzed_at"": ""2026-04-15T14:10:52.495563"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-15,AVOID,-0.005082969483898389,-0.014734237017034408,,,0.0932312679327589,0.0932312679327589,-0.028053033338091865,True,0.0,-0.007637032380124209,-0.01726352403391364,,,,,,
82,ABT,94.45,-7.000787711697518,AVOID,Not Owned,2026-04-16 17:17:51,Abbott Laboratories,25.409593500309384,164499532623.9046,Healthcare,America,1,2026-04-16,,,,,,,v0.8.2-28-gd783f84,88.0,90.0,88.0,98.5,100.0,101.56,4.29,6.83,0.6,EARNINGS_MISS,LOW,N/A — Structural breakdown and massive legal/debt overhang make this a falling knife. Do not buy.,14.0,98.5,101.5,103.17,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 30, ""total_length_chars"": 34820, ""providers"": {""Yahoo Finance"": 3, ""Finnhub"": 12, ""Benzinga/Massive"": 10, ""Market News (Benzinga)"": 5}, ""time_range"": {""newest"": ""2026-04-16"", ""oldest"": ""2026-03-24""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4253, ""news_length"": 5367, ""market_sentiment_length"": 2550, ""economics_length"": 5497, ""competitive_length"": 5290, ""seeking_alpha_length"": 93873, ""bull_length"": 5694, ""bear_length"": 6624, ""risk_length"": 5675}, ""metadata"": {""analyzed_at"": ""2026-04-16T11:20:41.931247"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-16,AVOID,-0.020857561070051975,-0.03875065203253212,,,0.04817363684489145,0.04817363684489145,-0.10979352216988157,False,,,,,,,,,
83,ALSMY,2.239,-14.866920152091257,AVOID,Not Owned,2026-04-16 17:21:05,Alstom,29.538258575197887,12378763009.041002,,America,0,,,,,,,,v0.8.2-28-gd783f84,2.02,2.24,1.9,2.63,2.67,2.63,17.5,15.1,1.2,EARNINGS_MISS,HIGH,N/A — avoid entry due to severe liquidity and fundamental risks.,14.0,2.42,2.67,2.95,N/A — no position recommended.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 22, ""total_length_chars"": 26065, ""providers"": {""Market News (Benzinga)"": 5, ""Benzinga/Massive"": 9, ""Yahoo Finance"": 8}, ""time_range"": {""newest"": ""2026-04-16"", ""oldest"": ""2025-12-19""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 4560, ""news_length"": 4695, ""market_sentiment_length"": 2735, ""economics_length"": 4502, ""competitive_length"": 5225, ""seeking_alpha_length"": 55823, ""bull_length"": 6204, ""bear_length"": 5124, ""risk_length"": 5422}, ""metadata"": {""analyzed_at"": ""2026-04-16T11:23:30.378233"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-16,AVOID,-0.14247433805955523,-0.12907545882817512,,,0.1924966843653173,0.1924966843653173,-0.17820454069736438,True,0.0,-0.1390134795234793,-0.12556052421295674,,,,,,
84,BCKIF,16.01,-5.823529411764697,BUY_LIMIT,Owned,2026-04-16 17:24:13,Babcock International Group Plc,21.31811346972683,7893851617.202216,,America,0,,,,,,,,v0.8.2-28-gd783f84,15.03,15.2,14.5,17.0,18.19,17.0,6.2,9.4,0.7,MACRO_SELLOFF,MODERATE,Price tests the $15.03 - $15.16 support zone (Lower BB and SMA200) and RSI drops below 35.,5.0,17.0,18.19,20.35,Price recovers to the $17.80-$18.20 resistance zone (SMA50) or RSI crosses above 65.,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""news"": {""total_count"": 15, ""total_length_chars"": 10938, ""providers"": {""Market News (Benzinga)"": 5, ""Yahoo Finance"": 10}, ""time_range"": {""newest"": ""2026-04-16"", ""oldest"": ""2026-01-23""}}, ""fundamentals"": {""transcript_available"": false, ""transcript_date"": null, ""transcript_length"": 0}, ""agents"": {""technical_length"": 5263, ""news_length"": 4713, ""market_sentiment_length"": 3236, ""economics_length"": 5361, ""competitive_length"": 4803, ""seeking_alpha_length"": 41418, ""bull_length"": 5799, ""bear_length"": 5703, ""risk_length"": 6122}, ""metadata"": {""analyzed_at"": ""2026-04-16T11:26:49.753909"", ""stock_ticker"": ""UNKNOWN""}}",0,,,,,,,,2026-04-16,ENTER_LIMIT,-0.0018738574493237623,-0.026233594466715235,,,0.07932546450003161,0.07932546450003161,-0.11617741295875877,True,1.0,-0.07308586111426114,-0.09570763575614924,,True,15.114999999999998,0.057227889000087975,0.03142574611894755,
